,open,high,low,close,volume
2022-03-11 01:30:00,20460.029296875,20778.859375,20079.150390625,20553.7890625,3020000000
2022-03-14 01:30:00,20203.83984375,20203.83984375,19416.779296875,19531.66015625,4096100000
2022-03-15 01:30:00,18931.1796875,19392.689453125,18235.48046875,18415.080078125,6012800000
2022-03-16 01:30:00,18956.01953125,20120.849609375,18584.0390625,20087.5,5501100000
2022-03-17 01:30:00,21430.7109375,21501.23046875,20786.689453125,21501.23046875,4826200000
2022-03-18 01:30:00,21232.880859375,21646.150390625,20922.369140625,21412.400390625,4590500000
2022-03-21 01:30:00,21823.0703125,21823.0703125,21096.310546875,21221.33984375,2340000000
2022-03-22 01:30:00,21319.189453125,21906.3203125,21266.900390625,21889.279296875,2590400000
2022-03-23 01:30:00,22088.7890625,22423.509765625,21983.099609375,22154.080078125,2835700000
2022-03-24 01:30:00,22002.869140625,22231.669921875,21900.130859375,21945.94921875,2404800000
2022-03-25 01:30:00,21735.609375,21944.080078125,21289.259765625,21404.880859375,2358200000
2022-03-28 01:30:00,21422.19921875,21790.970703125,21202.689453125,21684.970703125,2200300000
2022-03-29 01:30:00,21771.2890625,21937.26953125,21722.169921875,21927.630859375,2259300000
2022-03-30 01:30:00,22101.630859375,22391.349609375,22033.779296875,22232.029296875,2729600000
2022-03-31 01:30:00,22262.16015625,22262.16015625,21922.580078125,21996.849609375,2226300000
2022-04-01 01:30:00,21693.099609375,22039.55078125,21558.05078125,22039.55078125,1937500000
2022-04-04 01:30:00,22227.109375,22523.640625,22124.029296875,22502.310546875,1868100000
2022-04-06 01:30:00,22220.2109375,22244.990234375,22015.119140625,22080.51953125,2749800000
2022-04-07 01:30:00,21910.400390625,22236.9296875,21779.189453125,21808.98046875,2079000000
2022-04-08 01:30:00,21667.529296875,21872.009765625,21568.220703125,21872.009765625,1739900000
2022-04-11 01:30:00,21688.029296875,21688.029296875,21132.5390625,21208.30078125,2104900000
2022-04-12 01:30:00,21279.1796875,21519.130859375,20988.19921875,21319.130859375,2045300000
2022-04-13 01:30:00,21192.619140625,21531.48046875,21141.060546875,21374.369140625,1696900000
2022-04-14 01:30:00,21463.349609375,21587.470703125,21358.73046875,21518.080078125,1719400000
2022-04-19 01:30:00,21106.0,21191.80078125,20896.4296875,21027.759765625,2240100000
2022-04-20 01:30:00,20972.83984375,21214.98046875,20889.01953125,20944.669921875,1876400000
2022-04-21 01:30:00,20780.859375,20920.599609375,20483.859375,20682.220703125,2226200000
2022-04-22 01:30:00,20261.609375,20709.490234375,20184.9609375,20638.51953125,2351300000
2022-04-25 01:30:00,20284.599609375,20284.599609375,19784.279296875,19869.33984375,2912300000
2022-04-26 01:30:00,19989.0390625,20258.640625,19858.359375,19934.7109375,2565700000
2022-04-27 01:30:00,19723.4609375,20053.109375,19665.490234375,19946.359375,2361000000
2022-04-28 01:30:00,20118.7890625,20286.830078125,19956.669921875,20276.169921875,2255700000
2022-04-29 01:30:00,20271.400390625,21176.580078125,20040.0703125,21089.390625,2727100000
2022-05-03 01:30:00,20927.619140625,21291.80078125,20648.529296875,21101.890625,1741700000
2022-05-04 01:30:00,21025.69921875,21047.130859375,20772.80078125,20869.51953125,1139900000
2022-05-05 01:30:00,21163.150390625,21284.849609375,20776.970703125,20793.400390625,1827100000
2022-05-06 01:30:00,20287.060546875,20320.279296875,19973.470703125,20001.9609375,2110600000
2022-05-10 01:30:00,19300.6796875,19758.630859375,19178.890625,19633.689453125,2785700000
2022-05-11 01:30:00,19511.80078125,20083.490234375,19474.029296875,19824.5703125,1958400000
2022-05-12 01:30:00,19556.890625,19731.26953125,19342.890625,19380.33984375,2273600000
2022-05-13 01:30:00,19615.990234375,19925.439453125,19608.259765625,19898.76953125,2075300000
2022-05-16 01:30:00,20131.529296875,20173.220703125,19764.9609375,19950.2109375,1796400000
2022-05-17 01:30:00,20193.599609375,20626.419921875,20169.240234375,20602.51953125,2207400000
2022-05-18 01:30:00,20674.23046875,20711.9296875,20389.609375,20644.279296875,1946000000
2022-05-19 01:30:00,20146.9609375,20277.939453125,19924.869140625,20120.6796875,2120900000
2022-05-20 01:30:00,20470.94921875,20794.130859375,20408.6796875,20717.240234375,2173100000
2022-05-23 01:30:00,20608.650390625,20642.759765625,20303.55078125,20470.060546875,1696100000
2022-05-24 01:30:00,20420.140625,20509.619140625,19989.619140625,20112.099609375,1825200000
2022-05-25 01:30:00,20115.560546875,20370.740234375,20067.98046875,20171.26953125,2097500000
2022-05-26 01:30:00,20272.220703125,20272.220703125,19890.759765625,20116.19921875,1855500000
